date;time;operation;mach_pgm;N_line;tool;S;S_act;S_act_min;S_act_max;S_act_react;feed;feed_min;feed_max;feed_react;override_S;override_S_min;override_S_max;override_S_react;override_feed;override_feed_min;override_feed_max;override_feed_react;axis_X_pos;axis_X_pos_min;axis_X_pos_max;axis_X_pos_react;axis_Y_pos;axis_Y_pos_min;axis_Y_pos_max;axis_Y_pos_react;axis_Z_pos;axis_Z_pos_min;axis_Z_pos_max;axis_Z_pos_react;axis_IV_pos;axis_IV_pos_min;axis_IV_pos_max;axis_IV_pos_react;axis_C_pos;axis_C_pos_min;axis_C_pos_max;axis_C_pos_react;env_temp;env_temp_min;env_temp_max;env_temp_react;spindle_brg_temp;spindle_brg_temp_min;spindle_brg_temp_max;spindle_brg_temp_react;flange_temp;flange_temp_min;flange_temp_max;flange_temp_react;motor_temp;motor_temp_min;motor_temp_max;motor_temp_react;spindle_vib;spindle_vib_min;spindle_vib_max;spindle_vib_react;process_vib;process_vib_min;process_vib_max;process_vib_react;spindle_load;spindle_load_min;spindle_load_max;spindle_load_react;axis_X_load;axis_X_load_min;axis_X_load_max;axis_X_load_react;axis_Y_load;axis_Y_load_min;axis_Y_load_max;axis_Y_load_react;axis_Z_load;axis_Z_load_min;axis_Z_load_max;axis_Z_load_react;axis_IV_load;axis_IV_load_min;axis_IV_load_max;axis_IV_load_react;axis_C_load;axis_C_load_min;axis_C_load_max;axis_C_load_react;process_state;process_state_tol;process_state_react;drive_state;drive_state_tol;drive_state_react;module_1_state;module_2_state;module_3_state;module_4_state;module_5_state;module_6_state;module_7_state;module_8_state;nb_repet;repeat_op;machine_msg;S_act_timeout;feed_timeout;override_S_timeout;override_feed_timeout;axis_X_pos_timeout;axis_Y_pos_timeout;axis_Z_pos_timeout;axis_IV_pos_timeout;axis_C_pos_timeout;env_temp_timeout;spindle_brg_temp_timeout;flange_temp_timeout;motor_temp_timeout;spindle_vib_timeout;process_vib_timeout;spindle_load_timeout;axis_X_load_timeout;axis_Y_load_timeout;axis_Z_load_timeout;axis_IV_load_timeout;axis_C_load_timeout;process_state_timeout;drive_state_timeout
06-Sep-2017;14:08:05.66;21;MPT-18_Impeller-0203;216;12;20000;20000;;;;8771.37083333333;;;;100;;;;100;;;;-506.35748;;;;223.41623;;;;-202.85245;;;;-37.55424;;;;72.51056;;;;22.35;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.113966676969427;;;;1.45;;;;44.4;;;;21;;;;29.4;;;;18.4;;;;76;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:06.16;21;MPT-18_Impeller-0203;565;12;20000;20000;;;;7860.60833333333;;;;100;;;;100;;;;-481.29844;;;;218.76372;;;;-248.597835;;;;-42.728125;;;;63.837195;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.122318871910513;;;;1.4;;;;44.4;;;;22.8;;;;27.4;;;;9.8;;;;73;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:06.66;21;MPT-18_Impeller-0203;892;12;20000;19999.75;;;;6159.03333333333;;;;100;;;;100;;;;-471.745475;;;;221.054315;;;;-282.21363;;;;-44.438585;;;;72.15449;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.130115628228774;;;;1.35;;;;44.7;;;;10.6;;;;21.2;;;;9.8;;;;63.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:07.16;21;MPT-18_Impeller-0203;1211;12;20000;19999.6666666667;;;;5406.02083333333;;;;100;;;;100;;;;-463.308975;;;;229.530643333333;;;;-287.622398333333;;;;-47.9862083333333;;;;81.1627033333334;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.132364539890119;;;;1.3;;;;44.8;;;;12.4;;;;7.6;;;;10.2;;;;59.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:07.66;21;MPT-18_Impeller-0203;1485;12;20000;19999.75;;;;4030.0375;;;;100;;;;100;;;;-445.635895;;;;238.417723333333;;;;-294.740393333333;;;;-53.4954633333333;;;;90.0520733333333;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.132483677519912;;;;1.35;;;;45;;;;12.2;;;;6.2;;;;10.8;;;;56;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:08.16;21;MPT-18_Impeller-0203;1864;12;20000;19999.6666666667;;;;3691.525;;;;100;;;;100;;;;-418.53002;;;;246.283095;;;;-309.805593333333;;;;-61.5512233333333;;;;96.5733333333334;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.13365119909428;;;;1.4;;;;45.35;;;;10.8;;;;4.8;;;;10.6;;;;56;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;5;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:08.67;21;MPT-18_Impeller-0203;2129;12;20000;19999.75;;;;2960.8375;;;;100;;;;100;;;;-387.60463;;;;251.312135;;;;-332.178763333333;;;;-70.7881883333333;;;;98.6322883333333;;;;22.375;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.133672603606952;;;;1.45;;;;45.2;;;;8.2;;;;2.6;;;;10.6;;;;55.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:09.16;21;MPT-18_Impeller-0203;2472;12;20000;19999.6666666667;;;;1369.5875;;;;100;;;;100;;;;-359.877945;;;;254.394448333333;;;;-358.646018333333;;;;-79.7746133333333;;;;97.8883316666667;;;;22.4;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.132040241358872;;;;1.45;;;;45.05;;;;6.2;;;;2.6;;;;10.6;;;;53.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:09.66;21;MPT-18_Impeller-0203;2690;12;20000;20000;;;;804.7125;;;;100;;;;100;;;;-338.879045;;;;256.08954;;;;-379.63782;;;;-86.277225;;;;94.9611833333333;;;;22.35;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.128246460690039;;;;1.45;;;;44.9;;;;6.2;;;;4;;;;10.2;;;;50.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:10.16;21;MPT-18_Impeller-0203;2988;12;20000;20000;;;;804.7125;;;;100;;;;100;;;;-327.88804;;;;256.101505;;;;-388.106825;;;;-88.74564;;;;93.1330233333333;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.126389379169155;;;;1.4;;;;44.85;;;;6;;;;5;;;;9.6;;;;49.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:10.68;21;MPT-18_Impeller-0203;3241;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-326.430995;;;;254.978958333333;;;;-387.316015;;;;-88.22454;;;;92.5126583333333;;;;22.4;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.125923237293531;;;;1.35;;;;45.15;;;;6.2;;;;6.4;;;;9.6;;;;48;;;;1;1,8,13;1;1;1;1;6;4;3;3;2;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:11.16;21;MPT-18_Impeller-0203;3615;12;20000;19999.6666666667;;;;804.7125;;;;100;;;;100;;;;-334.042275;;;;253.034978333333;;;;-376.169291666667;;;;-84.572145;;;;92.8014466666667;;;;22.4;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.126676713122027;;;;1.3;;;;41.8;;;;6.4;;;;8;;;;9.4;;;;47.2;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:11.66;21;MPT-18_Impeller-0203;3901;12;20000;20000;;;;804.7125;;;;100;;;;100;;;;-350.229955;;;;250.41601;;;;-355.445286666667;;;;-77.99747;;;;94.3473133333333;;;;22.325;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.130954026056573;;;;1.3;;;;37.55;;;;6.8;;;;9.2;;;;9.2;;;;47.6;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:12.16;21;MPT-18_Impeller-0203;4362;12;20000;19999.3333333333;;;;804.7125;;;;100;;;;100;;;;-373.979455;;;;247.546265;;;;-332.972791666667;;;;-70.2191783333333;;;;97.869855;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.134648671664652;;;;1.35;;;;37.9;;;;5.4;;;;9.2;;;;10;;;;48.6;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:12.71;21;MPT-18_Impeller-0203;4653;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-400.923105;;;;244.94498;;;;-316.053296666667;;;;-62.9975933333333;;;;100.004915;;;;22.375;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.136745668240142;;;;1.35;;;;31.15;;;;4.8;;;;9.6;;;;10.4;;;;48.6;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:13.16;21;MPT-18_Impeller-0203;4940;12;20000;19999.25;;;;804.7125;;;;100;;;;100;;;;-430.521835;;;;241.806835;;;;-300.811456666667;;;;-55.2745633333333;;;;100.29004;;;;22.35;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.136007130089345;;;;1.35;;;;31.4;;;;7.2;;;;9.6;;;;10.4;;;;48.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:13.66;21;MPT-18_Impeller-0203;5317;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-460.564065;;;;236.56833;;;;-289.822025;;;;-47.3484483333333;;;;96.5871616666667;;;;22.3;;;;29;;;;0;;;;4.725;;;;0.3;;;;0.133653595254857;;;;1.35;;;;31.5;;;;9.4;;;;9.6;;;;11;;;;48.2;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:14.21;21;MPT-18_Impeller-0203;5723;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-482.95208;;;;229.43476;;;;-284.790615;;;;-40.4960533333333;;;;86.5068666666667;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.129717689701524;;;;1.3;;;;20.2;;;;9.4;;;;9.4;;;;11.4;;;;52;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:14.66;21;MPT-18_Impeller-0203;5841;12;20000;20000;;;;804.7125;;;;100;;;;100;;;;-494.11806;;;;222.336835;;;;-282.4023;;;;-36.76108;;;;75.897625;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.12776856122799;;;;1.25;;;;13.85;;;;8.6;;;;14.2;;;;11;;;;55.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:15.16;21;MPT-18_Impeller-0203;5845;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-495.179155;;;;215.754385;;;;-283.698495;;;;-36.124425;;;;66.506905;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.127083584952254;;;;1.2;;;;13.3;;;;9.2;;;;14.2;;;;10.4;;;;60.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:15.68;21;MPT-18_Impeller-0203;5964;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-493.159145;;;;211.48904;;;;-285.28515;;;;-36.435185;;;;59.39026;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.128008325836562;;;;1.2;;;;13.55;;;;7.8;;;;14.4;;;;10.8;;;;61;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:16.16;21;MPT-18_Impeller-0203;6208;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-487.845;;;;211.99137;;;;-285.217505;;;;-38.248465;;;;58.825595;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.129513886569477;;;;1.2;;;;13.55;;;;6.2;;;;15;;;;10.4;;;;62.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:16.66;21;MPT-18_Impeller-0203;6543;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-480.39813;;;;217.71609;;;;-283.396495;;;;-41.79128;;;;67.31115;;;;22.3;;;;29;;;;0;;;;4.725;;;;0.3;;;;0.130978700477447;;;;1.2;;;;13.6;;;;8.8;;;;14.2;;;;10;;;;60.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:17.18;21;MPT-18_Impeller-0203;6880;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-469.11843;;;;225.579365;;;;-285.845445;;;;-46.090455;;;;77.14279;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.132703560002349;;;;1.2;;;;13.5;;;;11;;;;8.2;;;;9.6;;;;58.2;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:17.69;21;MPT-18_Impeller-0203;7224;12;20000;20000;;;;804.7125;;;;100;;;;100;;;;-453.691225;;;;234.55898;;;;-291.74853;;;;-51.00948;;;;86.243285;;;;22.3;;;;29;;;;0;;;;4.7;;;;0.3;;;;0.133056459388099;;;;1.15;;;;13.8;;;;11.6;;;;7;;;;10.4;;;;54.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:18.16;21;MPT-18_Impeller-0203;7459;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-430.627805;;;;242.80388;;;;-302.95643;;;;-57.923505;;;;93.919875;;;;22.3;;;;28.925;;;;0;;;;4.7;;;;0.3;;;;0.133370752263683;;;;1.1;;;;13.35;;;;10.4;;;;5.6;;;;10.8;;;;56.2;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:18.66;21;MPT-18_Impeller-0203;7807;12;20000;19999.75;;;;804.7125;;;;100;;;;100;;;;-400.203255;;;;249.294525;;;;-322.227085;;;;-66.892685;;;;98.10084;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.133601422959916;;;;1.05;;;;13.45;;;;9.8;;;;3.8;;;;10.6;;;;55.8;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;5;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:19.16;21;MPT-18_Impeller-0203;8133;12;20000;19999.5;;;;814.625;;;;100;;;;100;;;;-370.06773;;;;253.205785;;;;-347.85585;;;;-76.304325;;;;98.47637;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.132344983026676;;;;1.05;;;;13.45;;;;7.2;;;;3;;;;10.6;;;;54.4;;;;1;1,8,13;1;1;1;1;6;4;3;3;2;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:19.70;21;MPT-18_Impeller-0203;8457;12;20000;19999.75;;;;826.475;;;;100;;;;100;;;;-346.110325;;;;255.42427;;;;-371.81491;;;;-83.942945;;;;96.021585;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.129028414049574;;;;1.05;;;;13.35;;;;6.8;;;;4.2;;;;10.8;;;;50.8;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:20.21;21;MPT-18_Impeller-0203;8703;12;20000;19999.5;;;;846.225;;;;100;;;;100;;;;-332.74803;;;;255.86016;;;;-382.71291;;;;-87.22056;;;;93.621585;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.126004906361329;;;;1.05;;;;13.7;;;;6.8;;;;5.6;;;;10.4;;;;49;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:20.66;21;MPT-18_Impeller-0203;8887;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-326.545635;;;;255.29535;;;;-386.80172;;;;-88.24062;;;;92.471195;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.125587169030054;;;;1.05;;;;13.6;;;;7;;;;7.2;;;;9.4;;;;47;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:21.16;21;MPT-18_Impeller-0203;9242;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-330.330955;;;;253.75086;;;;-380.207715;;;;-85.95697;;;;92.385855;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.126367073979192;;;;1.05;;;;13.55;;;;7.2;;;;8.6;;;;9.4;;;;46;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:21.66;21;MPT-18_Impeller-0203;9600;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-343.5101;;;;251.41842;;;;-362.71814;;;;-80.39224;;;;93.39243;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.130198470356188;;;;1.1;;;;13.6;;;;7;;;;10.4;;;;9.4;;;;46;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;5;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:22.16;21;MPT-18_Impeller-0203;9957;12;20000;19999.5;;;;846.225;;;;100;;;;100;;;;-364.445045;;;;248.690975;;;;-340.187565;;;;-72.975675;;;;96.480485;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.134744118191709;;;;1.1;;;;13.5;;;;5.8;;;;10.4;;;;10;;;;48.2;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:22.67;21;MPT-18_Impeller-0203;10353;12;20000;19999.5;;;;846.225;;;;100;;;;100;;;;-389.7719;;;;246.19432;;;;-322.822755;;;;-66.008025;;;;99.337135;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.138701495486111;;;;1.1;;;;13.7;;;;4.6;;;;10.2;;;;10.2;;;;48.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:23.22;21;MPT-18_Impeller-0203;10729;12;20000;19999.5;;;;846.225;;;;100;;;;100;;;;-420.303875;;;;243.01854;;;;-306.029275;;;;-57.964765;;;;100.14673;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.138072489038818;;;;1.1;;;;14;;;;6.2;;;;10;;;;10.4;;;;48.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:23.66;21;MPT-18_Impeller-0203;10998;12;20000;19999.75;;;;846.225;;;;100;;;;100;;;;-451.054165;;;;238.6845;;;;-293.035815;;;;-49.983865;;;;98.35173;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.135394905245597;;;;1.1;;;;13.65;;;;8.8;;;;10.6;;;;10.8;;;;48.4;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:24.16;21;MPT-18_Impeller-0203;11372;12;20000;19999.5;;;;846.225;;;;100;;;;100;;;;-477.178775;;;;232.002165;;;;-285.73766;;;;-42.56113;;;;90.62164;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.131395562371633;;;;1.1;;;;13.5;;;;11.6;;;;9.6;;;;11.6;;;;48.6;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:24.66;21;MPT-18_Impeller-0203;11653;12;20000;19999.75;;;;846.225;;;;100;;;;100;;;;-493.425015;;;;224.75252;;;;-282.34196;;;;-37.242555;;;;79.60899;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.128651777751794;;;;1.1;;;;15.5;;;;11.8;;;;19.8;;;;11.2;;;;52.2;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:25.16;21;MPT-18_Impeller-0203;11658;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-496.850445;;;;217.83966;;;;-282.3882;;;;-36.01361;;;;70.051815;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.126837226413896;;;;1.15;;;;16.8;;;;10.8;;;;19.6;;;;10.6;;;;57.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:25.71;21;MPT-18_Impeller-0203;11680;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-494.327785;;;;212.756345;;;;-284.57981;;;;-36.330025;;;;61.98251;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.127427157794542;;;;1.2;;;;16.8;;;;10.6;;;;20;;;;11;;;;63;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:26.16;21;MPT-18_Impeller-0203;11935;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-490.07421;;;;211.321435;;;;-285.28432;;;;-37.534965;;;;58.59906;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.128679180148936;;;;1.25;;;;16.8;;;;9.4;;;;19.2;;;;10.8;;;;64.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:26.66;21;MPT-18_Impeller-0203;12268;12;20000;19999.75;;;;846.225;;;;100;;;;100;;;;-482.513075;;;;215.7867;;;;-284.070045;;;;-40.67018;;;;64.352915;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.129677426990659;;;;1.25;;;;16.8;;;;9;;;;20.4;;;;10;;;;66;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:27.16;21;MPT-18_Impeller-0203;12617;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-472.012455;;;;223.068088333333;;;;-284.736331666667;;;;-45.0419916666667;;;;74.4599166666667;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.130913248580178;;;;1.25;;;;16.6;;;;9.4;;;;9;;;;9.8;;;;63.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;3;1;1;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:27.66;21;MPT-18_Impeller-0203;12883;12;20000;20000;;;;846.225;;;;100;;;;100;;;;-459.711335;;;;231.666248333333;;;;-289.009276666667;;;;-49.0838716666667;;;;83.5206616666667;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.13273746684579;;;;1.25;;;;16.45;;;;11.8;;;;8;;;;10.2;;;;59.8;;;;1;1,8,13;1;1;1;1;6;4;5;4;5;2;5;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;14:08:28.18;21;MPT-18_Impeller-0203;13238;12;20000;19999.75;;;;846.225;;;;100;;;;100;;;;-438.82996;;;;240.377693333333;;;;-298.613571666667;;;;-55.4886066666667;;;;91.9809516666667;;;;22.3;;;;28.9;;;;0;;;;4.7;;;;0.3;;;;0.132947669464092;;;;1.25;;;;16.45;;;;10.4;;;;6.2;;;;10.6;;;;56.2;;;;1;1,8,13;1;1;1;1;6;4;5;5;5;2;4;2;3;18;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
